algorithm,machine,size,variant,metric,value
avx2,zen5,16385,openssl-avx2,tsc_ticks_per_byte,0.76100327
avx2,zen5,16385,boringssl-avx2,core_cycles_per_byte,1.26386643
avx2,zen5,16385,boringssl-avx2,instructions_per_byte,3.21983644
avx2,zen5,16385,boringssl-avx2,tsc_ticks_per_byte,0.75577848
avx2,zen5,16385,intel-avx2,core_cycles_per_byte,1.36746232
avx2,zen5,16385,intel-avx2,instructions_per_byte,2.93298877
avx2,zen5,16385,intel-avx2,tsc_ticks_per_byte,0.83786197
avx2,zen5,32768,ours-avx2,core_cycles_per_byte,1.09770232
avx2,zen5,32768,ours-avx2,instructions_per_byte,4.69076648
avx2,zen5,32768,ours-avx2,tsc_ticks_per_byte,0.65623778
avx2,zen5,32768,openssl-avx2,core_cycles_per_byte,1.22749430
avx2,zen5,32768,openssl-avx2,instructions_per_byte,3.12295648
avx2,zen5,32768,openssl-avx2,tsc_ticks_per_byte,0.73457152
avx2,zen5,32768,boringssl-avx2,core_cycles_per_byte,1.22764498
avx2,zen5,32768,boringssl-avx2,instructions_per_byte,3.12234619
avx2,zen5,32768,boringssl-avx2,tsc_ticks_per_byte,0.73278934
avx2,zen5,32768,intel-avx2,core_cycles_per_byte,1.33439419
avx2,zen5,32768,intel-avx2,instructions_per_byte,2.90176514
avx2,zen5,32768,intel-avx2,tsc_ticks_per_byte,0.79333383
avx2,zen5,40960,ours-avx2,core_cycles_per_byte,1.09795238
avx2,zen5,40960,ours-avx2,instructions_per_byte,4.70141724
avx2,zen5,40960,ours-avx2,tsc_ticks_per_byte,0.66290458
avx2,zen5,40960,openssl-avx2,core_cycles_per_byte,1.23023311
avx2,zen5,40960,openssl-avx2,instructions_per_byte,3.12258423
avx2,zen5,40960,openssl-avx2,tsc_ticks_per_byte,0.73795340
avx2,zen5,40960,boringssl-avx2,core_cycles_per_byte,1.22701212
avx2,zen5,40960,boringssl-avx2,instructions_per_byte,3.12209589
avx2,zen5,40960,boringssl-avx2,tsc_ticks_per_byte,0.73001147
avx2,zen5,40960,intel-avx2,core_cycles_per_byte,1.33256210
avx2,zen5,40960,intel-avx2,instructions_per_byte,2.90109986
avx2,zen5,40960,intel-avx2,tsc_ticks_per_byte,0.79809028
avx2,zen5,49152,ours-avx2,core_cycles_per_byte,1.10395448
avx2,zen5,49152,ours-avx2,instructions_per_byte,4.71685907
avx2,zen5,49152,ours-avx2,tsc_ticks_per_byte,0.66088766
avx2,zen5,49152,openssl-avx2,core_cycles_per_byte,1.23148711
avx2,zen5,49152,openssl-avx2,instructions_per_byte,3.12233599
avx2,zen5,49152,openssl-avx2,tsc_ticks_per_byte,0.73884345
avx2,zen5,49152,boringssl-avx2,core_cycles_per_byte,1.22971327
avx2,zen5,49152,boringssl-avx2,instructions_per_byte,3.12192912
avx2,zen5,49152,boringssl-avx2,tsc_ticks_per_byte,0.73620092
avx2,zen5,49152,intel-avx2,core_cycles_per_byte,1.33481461
avx2,zen5,49152,intel-avx2,instructions_per_byte,2.90065645
avx2,zen5,49152,intel-avx2,tsc_ticks_per_byte,0.79635396
avx2,zen5,57344,ours-avx2,core_cycles_per_byte,1.10068034
avx2,zen5,57344,ours-avx2,instructions_per_byte,4.70105091
avx2,zen5,57344,ours-avx2,tsc_ticks_per_byte,0.65732809
avx2,zen5,57344,openssl-avx2,core_cycles_per_byte,1.23013381
avx2,zen5,57344,openssl-avx2,instructions_per_byte,3.12215894
avx2,zen5,57344,openssl-avx2,tsc_ticks_per_byte,0.73898655
avx2,zen5,57344,boringssl-avx2,core_cycles_per_byte,1.23023141
avx2,zen5,57344,boringssl-avx2,instructions_per_byte,3.12180996
avx2,zen5,57344,boringssl-avx2,tsc_ticks_per_byte,0.73492606
avx2,zen5,57344,intel-avx2,core_cycles_per_byte,1.33523396
avx2,zen5,57344,intel-avx2,instructions_per_byte,2.90033953
avx2,zen5,57344,intel-avx2,tsc_ticks_per_byte,0.79794844
avx2,zen5,65536,ours-avx2,core_cycles_per_byte,1.09694216
avx2,zen5,65536,ours-avx2,instructions_per_byte,4.68919495
avx2,zen5,65536,ours-avx2,tsc_ticks_per_byte,0.66179740
avx2,zen5,65536,openssl-avx2,core_cycles_per_byte,1.22897023
avx2,zen5,65536,openssl-avx2,instructions_per_byte,3.12202570
avx2,zen5,65536,openssl-avx2,tsc_ticks_per_byte,0.73808396
avx2,zen5,65536,boringssl-avx2,core_cycles_per_byte,1.22915587
avx2,zen5,65536,boringssl-avx2,instructions_per_byte,3.12172061
avx2,zen5,65536,boringssl-avx2,tsc_ticks_per_byte,0.73731685
avx2,zen5,65536,intel-avx2,core_cycles_per_byte,1.33468977
avx2,zen5,65536,intel-avx2,instructions_per_byte,2.90010220
avx2,zen5,65536,intel-avx2,tsc_ticks_per_byte,0.80254304
avx512,zen5,1200,ours-avx512,core_cycles_per_byte,0.96568036
avx512,zen5,1200,ours-avx512,instructions_per_byte,2.19083444
avx512,zen5,1200,ours-avx512,tsc_ticks_per_byte,0.57883985
avx512,zen5,1200,openssl-avx512,core_cycles_per_byte,0.96870837
avx512,zen5,1200,openssl-avx512,instructions_per_byte,2.17166774
avx512,zen5,1200,openssl-avx512,tsc_ticks_per_byte,0.58152010
avx512,zen5,1200,intel-avx512,core_cycles_per_byte,0.85063831
avx512,zen5,1200,intel-avx512,instructions_per_byte,1.29750104
avx512,zen5,1200,intel-avx512,tsc_ticks_per_byte,0.51309599
avx512,zen5,1220,ours-avx512,core_cycles_per_byte,0.90401560
avx512,zen5,1220,ours-avx512,instructions_per_byte,1.90819776
avx512,zen5,1220,ours-avx512,tsc_ticks_per_byte,0.54203196
avx512,zen5,1220,openssl-avx512,core_cycles_per_byte,0.90884228
avx512,zen5,1220,openssl-avx512,instructions_per_byte,1.88934534
avx512,zen5,1220,openssl-avx512,tsc_ticks_per_byte,0.54562894
avx512,zen5,1220,intel-avx512,core_cycles_per_byte,0.83555284
avx512,zen5,1220,intel-avx512,instructions_per_byte,1.27459115
avx512,zen5,1220,intel-avx512,tsc_ticks_per_byte,0.49706190
avx512,zen5,1240,ours-avx512,core_cycles_per_byte,0.89050446
avx512,zen5,1240,ours-avx512,instructions_per_byte,1.99032362
avx512,zen5,1240,ours-avx512,tsc_ticks_per_byte,0.53374449
avx512,zen5,1240,openssl-avx512,core_cycles_per_byte,0.89571573
avx512,zen5,1240,openssl-avx512,instructions_per_byte,1.97177524
avx512,zen5,1240,openssl-avx512,tsc_ticks_per_byte,0.53660837
avx512,zen5,1240,intel-avx512,core_cycles_per_byte,0.82330371
avx512,zen5,1240,intel-avx512,instructions_per_byte,1.25403357
avx512,zen5,1240,intel-avx512,tsc_ticks_per_byte,0.49512231
avx512,zen5,1260,ours-avx512,core_cycles_per_byte,0.91870548
avx512,zen5,1260,ours-avx512,instructions_per_byte,2.06984231
avx512,zen5,1260,ours-avx512,tsc_ticks_per_byte,0.54941968
avx512,zen5,1260,openssl-avx512,core_cycles_per_byte,0.92127670
avx512,zen5,1260,openssl-avx512,instructions_per_byte,2.05158846
avx512,zen5,1260,openssl-avx512,tsc_ticks_per_byte,0.55568144
avx512,zen5,1260,intel-avx512,core_cycles_per_byte,0.81016114
avx512,zen5,1260,intel-avx512,instructions_per_byte,1.23412797
avx512,zen5,1260,intel-avx512,tsc_ticks_per_byte,0.49153652
avx512,zen5,1280,ours-avx512,core_cycles_per_byte,0.86034457
avx512,zen5,1280,ours-avx512,instructions_per_byte,1.79531354
avx512,zen5,1280,ours-avx512,tsc_ticks_per_byte,0.51505136
avx512,zen5,1280,openssl-avx512,core_cycles_per_byte,0.86688101
avx512,zen5,1280,openssl-avx512,instructions_per_byte,1.77734473
avx512,zen5,1280,openssl-avx512,tsc_ticks_per_byte,0.52532384
avx512,zen5,1280,intel-avx512,core_cycles_per_byte,0.79906488
avx512,zen5,1280,intel-avx512,instructions_per_byte,1.21484476
avx512,zen5,1280,intel-avx512,tsc_ticks_per_byte,0.47717560
avx512,zen5,1300,ours-avx512,core_cycles_per_byte,0.84927872
avx512,zen5,1300,ours-avx512,instructions_per_byte,1.88230877
avx512,zen5,1300,ours-avx512,tsc_ticks_per_byte,0.51039867
avx512,zen5,1300,openssl-avx512,core_cycles_per_byte,0.85240869
avx512,zen5,1300,openssl-avx512,instructions_per_byte,1.86461643
avx512,zen5,1300,openssl-avx512,tsc_ticks_per_byte,0.51114409
avx512,zen5,1300,intel-avx512,core_cycles_per_byte,0.83264500
avx512,zen5,1300,intel-avx512,instructions_per_byte,1.45000098
avx512,zen5,1300,intel-avx512,tsc_ticks_per_byte,0.49795281
avx512,zen5,1330,ours-avx512,core_cycles_per_byte,0.87217571
avx512,zen5,1330,ours-avx512,instructions_per_byte,1.99774555
avx512,zen5,1330,ours-avx512,tsc_ticks_per_byte,0.52681684
avx512,zen5,1330,openssl-avx512,core_cycles_per_byte,0.87116681
avx512,zen5,1330,openssl-avx512,instructions_per_byte,1.98045238
avx512,zen5,1330,openssl-avx512,tsc_ticks_per_byte,0.52814113
avx512,zen5,1330,intel-avx512,core_cycles_per_byte,0.81502970
avx512,zen5,1330,intel-avx512,instructions_per_byte,1.41729431
avx512,zen5,1330,intel-avx512,tsc_ticks_per_byte,0.49185003
avx512,zen5,1350,ours-avx512,core_cycles_per_byte,0.81585990
avx512,zen5,1350,ours-avx512,instructions_per_byte,1.74518647
avx512,zen5,1350,ours-avx512,tsc_ticks_per_byte,0.49589319
avx512,zen5,1350,openssl-avx512,core_cycles_per_byte,0.82056216
avx512,zen5,1350,openssl-avx512,instructions_per_byte,1.72814916
avx512,zen5,1350,openssl-avx512,tsc_ticks_per_byte,0.50925728
avx512,zen5,1350,intel-avx512,core_cycles_per_byte,0.80257327
avx512,zen5,1350,intel-avx512,instructions_per_byte,1.39703862
avx512,zen5,1350,intel-avx512,tsc_ticks_per_byte,0.49244272
avx512,zen5,1360,ours-avx512,core_cycles_per_byte,0.80974092
avx512,zen5,1360,ours-avx512,instructions_per_byte,1.78382451
avx512,zen5,1360,ours-avx512,tsc_ticks_per_byte,0.49058554
avx512,zen5,1360,openssl-avx512,core_cycles_per_byte,0.81555937
avx512,zen5,1360,openssl-avx512,instructions_per_byte,1.76691287
avx512,zen5,1360,openssl-avx512,tsc_ticks_per_byte,0.50541737
avx512,zen5,1360,intel-avx512,core_cycles_per_byte,0.79628979
avx512,zen5,1360,intel-avx512,instructions_per_byte,1.38676575
avx512,zen5,1360,intel-avx512,tsc_ticks_per_byte,0.48664687
avx512,zen5,1370,ours-avx512,core_cycles_per_byte,0.80813035
avx512,zen5,1370,ours-avx512,instructions_per_byte,1.82189879
avx512,zen5,1370,ours-avx512,tsc_ticks_per_byte,0.48252824
avx512,zen5,1370,openssl-avx512,core_cycles_per_byte,0.81099102
avx512,zen5,1370,openssl-avx512,instructions_per_byte,1.80511047
avx512,zen5,1370,openssl-avx512,tsc_ticks_per_byte,0.48199901
avx512,zen5,1370,intel-avx512,core_cycles_per_byte,0.79140661
avx512,zen5,1370,intel-avx512,instructions_per_byte,1.37664332
avx512,zen5,1370,intel-avx512,tsc_ticks_per_byte,0.46746246
avx512,zen5,1380,ours-avx512,core_cycles_per_byte,0.82895299
avx512,zen5,1380,ours-avx512,instructions_per_byte,1.85942133
avx512,zen5,1380,ours-avx512,tsc_ticks_per_byte,0.49349549
avx512,zen5,1380,openssl-avx512,core_cycles_per_byte,0.83217968
avx512,zen5,1380,openssl-avx512,instructions_per_byte,1.84275464
avx512,zen5,1380,openssl-avx512,tsc_ticks_per_byte,0.50267014
avx512,zen5,1380,intel-avx512,core_cycles_per_byte,0.78613690
avx512,zen5,1380,intel-avx512,instructions_per_byte,1.36666765
avx512,zen5,1380,intel-avx512,tsc_ticks_per_byte,0.46896027
avx512,zen5,1390,ours-avx512,core_cycles_per_byte,0.83522158
avx512,zen5,1390,ours-avx512,instructions_per_byte,1.89640392
avx512,zen5,1390,ours-avx512,tsc_ticks_per_byte,0.51241369
avx512,zen5,1390,openssl-avx512,core_cycles_per_byte,0.83846270
avx512,zen5,1390,openssl-avx512,instructions_per_byte,1.87985716
avx512,zen5,1390,openssl-avx512,tsc_ticks_per_byte,0.50056564
avx512,zen5,1390,intel-avx512,core_cycles_per_byte,0.78555873
avx512,zen5,1390,intel-avx512,instructions_per_byte,1.35683552
avx512,zen5,1390,intel-avx512,tsc_ticks_per_byte,0.47122836
avx512,zen5,1400,ours-avx512,core_cycles_per_byte,0.83149548
avx512,zen5,1400,ours-avx512,instructions_per_byte,1.93285860
avx512,zen5,1400,ours-avx512,tsc_ticks_per_byte,0.50183926
avx512,zen5,1400,openssl-avx512,core_cycles_per_byte,0.83421681
avx512,zen5,1400,openssl-avx512,instructions_per_byte,1.91643015
avx512,zen5,1400,openssl-avx512,tsc_ticks_per_byte,0.50494573
avx512,zen5,1400,intel-avx512,core_cycles_per_byte,0.77453102
avx512,zen5,1400,intel-avx512,instructions_per_byte,1.34714459
avx512,zen5,1400,intel-avx512,tsc_ticks_per_byte,0.47269698
avx512,zen5,1410,ours-avx512,core_cycles_per_byte,0.78372001
avx512,zen5,1410,ours-avx512,instructions_per_byte,1.65602938
avx512,zen5,1410,ours-avx512,tsc_ticks_per_byte,0.46862853
avx512,zen5,1410,openssl-avx512,core_cycles_per_byte,0.78757654
avx512,zen5,1410,openssl-avx512,instructions_per_byte,1.63971730
avx512,zen5,1410,openssl-avx512,tsc_ticks_per_byte,0.47128481
avx512,zen5,1410,intel-avx512,core_cycles_per_byte,0.76854657
avx512,zen5,1410,intel-avx512,instructions_per_byte,1.34042652
avx512,zen5,1410,intel-avx512,tsc_ticks_per_byte,0.45631498
avx512,zen5,1420,ours-avx512,core_cycles_per_byte,0.77952504
avx512,zen5,1420,ours-avx512,instructions_per_byte,1.69366301
avx512,zen5,1420,ours-avx512,tsc_ticks_per_byte,0.47482659
avx512,zen5,1420,openssl-avx512,core_cycles_per_byte,0.78272754
avx512,zen5,1420,openssl-avx512,instructions_per_byte,1.67746574
avx512,zen5,1420,openssl-avx512,tsc_ticks_per_byte,0.47127062
avx512,zen5,1420,intel-avx512,core_cycles_per_byte,0.76312916
avx512,zen5,1420,intel-avx512,instructions_per_byte,1.33098687
avx512,zen5,1420,intel-avx512,tsc_ticks_per_byte,0.46722415
avx512,zen5,4096,ours-avx512,core_cycles_per_byte,0.35501185
avx512,zen5,4096,ours-avx512,instructions_per_byte,1.09350660
avx512,zen5,4096,ours-avx512,tsc_ticks_per_byte,0.21336788
avx512,zen5,4096,openssl-avx512,core_cycles_per_byte,0.54407936
avx512,zen5,4096,openssl-avx512,instructions_per_byte,1.10498139
avx512,zen5,4096,openssl-avx512,tsc_ticks_per_byte,0.32762724
avx512,zen5,4096,intel-avx512,core_cycles_per_byte,0.54710019
avx512,zen5,4096,intel-avx512,instructions_per_byte,1.09301844
avx512,zen5,4096,intel-avx512,tsc_ticks_per_byte,0.32837421
avx512,zen5,4115,ours-avx512,core_cycles_per_byte,0.47547156
avx512,zen5,4115,ours-avx512,instructions_per_byte,1.20874935
avx512,zen5,4115,ours-avx512,tsc_ticks_per_byte,0.28530353
avx512,zen5,4115,openssl-avx512,core_cycles_per_byte,0.67666494
avx512,zen5,4115,openssl-avx512,instructions_per_byte,1.39781377
avx512,zen5,4115,openssl-avx512,tsc_ticks_per_byte,0.40907542
avx512,zen5,4115,intel-avx512,core_cycles_per_byte,0.64294387
avx512,zen5,4115,intel-avx512,instructions_per_byte,1.17618561
avx512,zen5,4115,intel-avx512,tsc_ticks_per_byte,0.38485431
avx512,zen5,4134,ours-avx512,core_cycles_per_byte,0.50259729
avx512,zen5,4134,ours-avx512,instructions_per_byte,1.23536613
avx512,zen5,4134,ours-avx512,tsc_ticks_per_byte,0.30203713
avx512,zen5,4134,openssl-avx512,core_cycles_per_byte,0.68420467
avx512,zen5,4134,openssl-avx512,instructions_per_byte,1.42356164
avx512,zen5,4134,openssl-avx512,tsc_ticks_per_byte,0.40918010
avx512,zen5,4134,intel-avx512,core_cycles_per_byte,0.64120286
avx512,zen5,4134,intel-avx512,instructions_per_byte,1.17077995
avx512,zen5,4134,intel-avx512,tsc_ticks_per_byte,0.39028815
avx512,zen5,4153,ours-avx512,core_cycles_per_byte,0.50163261
avx512,zen5,4153,ours-avx512,instructions_per_byte,1.26173937
avx512,zen5,4153,ours-avx512,tsc_ticks_per_byte,0.30978139
avx512,zen5,4153,openssl-avx512,core_cycles_per_byte,0.68326361
avx512,zen5,4153,openssl-avx512,instructions_per_byte,1.44907391
avx512,zen5,4153,openssl-avx512,tsc_ticks_per_byte,0.41306897
avx512,zen5,4153,intel-avx512,core_cycles_per_byte,0.63796553
avx512,zen5,4153,intel-avx512,instructions_per_byte,1.16542351
avx512,zen5,4153,intel-avx512,tsc_ticks_per_byte,0.38341376
avx512,zen5,4172,ours-avx512,core_cycles_per_byte,0.47006836
avx512,zen5,4172,ours-avx512,instructions_per_byte,1.18432487
avx512,zen5,4172,ours-avx512,tsc_ticks_per_byte,0.28301614
avx512,zen5,4172,openssl-avx512,core_cycles_per_byte,0.66628511
avx512,zen5,4172,openssl-avx512,instructions_per_byte,1.36864908
avx512,zen5,4172,openssl-avx512,tsc_ticks_per_byte,0.40537675
avx512,zen5,4172,intel-avx512,core_cycles_per_byte,0.63440150
avx512,zen5,4172,intel-avx512,instructions_per_byte,1.16059536
avx512,zen5,4172,intel-avx512,tsc_ticks_per_byte,0.38104845
avx512,zen5,4191,ours-avx512,core_cycles_per_byte,0.48754728
avx512,zen5,4191,ours-avx512,instructions_per_byte,1.21069044
avx512,zen5,4191,ours-avx512,tsc_ticks_per_byte,0.29249233
avx512,zen5,4191,openssl-avx512,core_cycles_per_byte,0.67080339
avx512,zen5,4191,openssl-avx512,instructions_per_byte,1.39417910
avx512,zen5,4191,openssl-avx512,tsc_ticks_per_byte,0.40831825
avx512,zen5,4191,intel-avx512,core_cycles_per_byte,0.63178779
avx512,zen5,4191,intel-avx512,instructions_per_byte,1.15533378
avx512,zen5,4191,intel-avx512,tsc_ticks_per_byte,0.37968142
avx512,zen5,4210,ours-avx512,core_cycles_per_byte,0.49432715
avx512,zen5,4210,ours-avx512,instructions_per_byte,1.23681853
avx512,zen5,4210,ours-avx512,tsc_ticks_per_byte,0.30810981
avx512,zen5,4210,openssl-avx512,core_cycles_per_byte,0.67336154
avx512,zen5,4210,openssl-avx512,instructions_per_byte,1.41947836
avx512,zen5,4210,openssl-avx512,tsc_ticks_per_byte,0.40886555
avx512,zen5,4210,intel-avx512,core_cycles_per_byte,0.62912430
avx512,zen5,4210,intel-avx512,instructions_per_byte,1.15011969
avx512,zen5,4210,intel-avx512,tsc_ticks_per_byte,0.38765096
avx512,zen5,4229,ours-avx512,core_cycles_per_byte,0.46606352
avx512,zen5,4229,ours-avx512,instructions_per_byte,1.16197769
avx512,zen5,4229,ours-avx512,tsc_ticks_per_byte,0.28243025
avx512,zen5,4229,openssl-avx512,core_cycles_per_byte,0.65714118
avx512,zen5,4229,openssl-avx512,instructions_per_byte,1.34027058
avx512,zen5,4229,openssl-avx512,tsc_ticks_per_byte,0.39808737
avx512,zen5,4229,intel-avx512,core_cycles_per_byte,0.62643503
avx512,zen5,4229,intel-avx512,instructions_per_byte,1.14566178
avx512,zen5,4229,intel-avx512,tsc_ticks_per_byte,0.37616633
avx512,zen5,8900,ours-avx512,core_cycles_per_byte,0.39343323
avx512,zen5,8900,ours-avx512,instructions_per_byte,1.14123685
avx512,zen5,8900,ours-avx512,tsc_ticks_per_byte,0.24712360
avx512,zen5,8900,openssl-avx512,core_cycles_per_byte,0.56423527
avx512,zen5,8900,openssl-avx512,instructions_per_byte,1.14696719
avx512,zen5,8900,openssl-avx512,tsc_ticks_per_byte,0.34171019
avx512,zen5,8900,intel-avx512,core_cycles_per_byte,0.55415540
avx512,zen5,8900,intel-avx512,instructions_per_byte,1.11966379
avx512,zen5,8900,intel-avx512,tsc_ticks_per_byte,0.33531267
avx512,zen5,8915,ours-avx512,core_cycles_per_byte,0.39238433
avx512,zen5,8915,ours-avx512,instructions_per_byte,1.15109447
avx512,zen5,8915,ours-avx512,tsc_ticks_per_byte,0.23663099
avx512,zen5,8915,openssl-avx512,core_cycles_per_byte,0.56329747
avx512,zen5,8915,openssl-avx512,instructions_per_byte,1.15681522
avx512,zen5,8915,openssl-avx512,tsc_ticks_per_byte,0.33905103
avx512,zen5,8915,intel-avx512,core_cycles_per_byte,0.55175148
avx512,zen5,8915,intel-avx512,instructions_per_byte,1.11777995
avx512,zen5,8915,intel-avx512,tsc_ticks_per_byte,0.33296085
avx512,zen5,8930,ours-avx512,core_cycles_per_byte,0.39671744
avx512,zen5,8930,ours-avx512,instructions_per_byte,1.16091912
avx512,zen5,8930,ours-avx512,tsc_ticks_per_byte,0.24289340
avx512,zen5,8930,openssl-avx512,core_cycles_per_byte,0.56934883
avx512,zen5,8930,openssl-avx512,instructions_per_byte,1.16663020
avx512,zen5,8930,openssl-avx512,tsc_ticks_per_byte,0.34254428
avx512,zen5,8930,intel-avx512,core_cycles_per_byte,0.55094815
avx512,zen5,8930,intel-avx512,instructions_per_byte,1.11590238
avx512,zen5,8930,intel-avx512,tsc_ticks_per_byte,0.33276890
avx512,zen5,8945,ours-avx512,core_cycles_per_byte,0.39882758
avx512,zen5,8945,ours-avx512,instructions_per_byte,1.17071070
avx512,zen5,8945,ours-avx512,tsc_ticks_per_byte,0.23941016
avx512,zen5,8945,openssl-avx512,core_cycles_per_byte,0.57225987
avx512,zen5,8945,openssl-avx512,instructions_per_byte,1.17641233
avx512,zen5,8945,openssl-avx512,tsc_ticks_per_byte,0.34519027
avx512,zen5,8945,intel-avx512,core_cycles_per_byte,0.55085092
avx512,zen5,8945,intel-avx512,instructions_per_byte,1.11403147
avx512,zen5,8945,intel-avx512,tsc_ticks_per_byte,0.33589689
avx512,zen5,8960,ours-avx512,core_cycles_per_byte,0.38956113
avx512,zen5,8960,ours-avx512,instructions_per_byte,1.13024634
avx512,zen5,8960,ours-avx512,tsc_ticks_per_byte,0.23414481
avx512,zen5,8960,openssl-avx512,core_cycles_per_byte,0.55906316
avx512,zen5,8960,openssl-avx512,instructions_per_byte,1.13593845
avx512,zen5,8960,openssl-avx512,tsc_ticks_per_byte,0.33516633
avx512,zen5,8960,intel-avx512,core_cycles_per_byte,0.54926066
avx512,zen5,8960,intel-avx512,instructions_per_byte,1.11216607
avx512,zen5,8960,intel-avx512,tsc_ticks_per_byte,0.33047263
avx512,zen5,8975,ours-avx512,core_cycles_per_byte,0.38956852
avx512,zen5,8975,ours-avx512,instructions_per_byte,1.14105945
avx512,zen5,8975,ours-avx512,tsc_ticks_per_byte,0.23549268
avx512,zen5,8975,openssl-avx512,core_cycles_per_byte,0.55980396
avx512,zen5,8975,openssl-avx512,instructions_per_byte,1.14674181
avx512,zen5,8975,openssl-avx512,tsc_ticks_per_byte,0.33473172
avx512,zen5,8975,intel-avx512,core_cycles_per_byte,0.54909589
avx512,zen5,8975,intel-avx512,instructions_per_byte,1.11097579
avx512,zen5,8975,intel-avx512,tsc_ticks_per_byte,0.32921375
avx512,zen5,8990,ours-avx512,core_cycles_per_byte,0.39362076
avx512,zen5,8990,ours-avx512,instructions_per_byte,1.15083524
avx512,zen5,8990,ours-avx512,tsc_ticks_per_byte,0.23889990
avx512,zen5,8990,openssl-avx512,core_cycles_per_byte,0.56142194
avx512,zen5,8990,openssl-avx512,instructions_per_byte,1.15650821
avx512,zen5,8990,openssl-avx512,tsc_ticks_per_byte,0.33627897
avx512,zen5,8990,intel-avx512,core_cycles_per_byte,0.54807196
avx512,zen5,8990,intel-avx512,instructions_per_byte,1.10912214
avx512,zen5,8990,intel-avx512,tsc_ticks_per_byte,0.32721674
avx512,zen5,9000,ours-avx512,core_cycles_per_byte,0.39415185
avx512,zen5,9000,ours-avx512,instructions_per_byte,1.15733414
avx512,zen5,9000,ours-avx512,tsc_ticks_per_byte,0.23772812
avx512,zen5,9000,openssl-avx512,core_cycles_per_byte,0.56325316
avx512,zen5,9000,openssl-avx512,instructions_per_byte,1.16300092
avx512,zen5,9000,openssl-avx512,tsc_ticks_per_byte,0.33862458
avx512,zen5,9000,intel-avx512,core_cycles_per_byte,0.54786293
avx512,zen5,9000,intel-avx512,instructions_per_byte,1.10788975
avx512,zen5,9000,intel-avx512,tsc_ticks_per_byte,0.32749213
avx512,zen5,16384,ours-avx512,core_cycles_per_byte,0.35171163
avx512,zen5,16384,ours-avx512,instructions_per_byte,1.08490068
avx512,zen5,16384,ours-avx512,tsc_ticks_per_byte,0.21193051
avx512,zen5,16384,openssl-avx512,core_cycles_per_byte,0.54559359
avx512,zen5,16384,openssl-avx512,instructions_per_byte,1.09729096
avx512,zen5,16384,openssl-avx512,tsc_ticks_per_byte,0.32775044
avx512,zen5,16384,intel-avx512,core_cycles_per_byte,0.53561273
avx512,zen5,16384,intel-avx512,instructions_per_byte,1.07598963
avx512,zen5,16384,intel-avx512,tsc_ticks_per_byte,0.32079065
avx512,zen5,16385,ours-avx512,core_cycles_per_byte,0.38162364
avx512,zen5,16385,ours-avx512,instructions_per_byte,1.10735509
avx512,zen5,16385,ours-avx512,tsc_ticks_per_byte,0.22924044
avx512,zen5,16385,openssl-avx512,core_cycles_per_byte,0.57844371
avx512,zen5,16385,openssl-avx512,instructions_per_byte,1.16435857
avx512,zen5,16385,openssl-avx512,tsc_ticks_per_byte,0.34812925
avx512,zen5,16385,intel-avx512,core_cycles_per_byte,0.55975289
avx512,zen5,16385,intel-avx512,instructions_per_byte,1.09807843
avx512,zen5,16385,intel-avx512,tsc_ticks_per_byte,0.33557192
avx512,zen5,32768,ours-avx512,core_cycles_per_byte,0.35857359
avx512,zen5,32768,ours-avx512,instructions_per_byte,1.08346638
avx512,zen5,32768,ours-avx512,tsc_ticks_per_byte,0.21607834
avx512,zen5,32768,openssl-avx512,core_cycles_per_byte,0.54618719
avx512,zen5,32768,openssl-avx512,instructions_per_byte,1.09600917
avx512,zen5,32768,openssl-avx512,tsc_ticks_per_byte,0.32601786
avx512,zen5,32768,intel-avx512,core_cycles_per_byte,0.53397262
avx512,zen5,32768,intel-avx512,instructions_per_byte,1.07315153
avx512,zen5,32768,intel-avx512,tsc_ticks_per_byte,0.32060933
avx512,zen5,40960,ours-avx512,core_cycles_per_byte,0.35686667
avx512,zen5,40960,ours-avx512,instructions_per_byte,1.08317952
avx512,zen5,40960,ours-avx512,tsc_ticks_per_byte,0.21468564
avx512,zen5,40960,openssl-avx512,core_cycles_per_byte,0.54583238
avx512,zen5,40960,openssl-avx512,instructions_per_byte,1.09575282
avx512,zen5,40960,openssl-avx512,tsc_ticks_per_byte,0.32680277
avx512,zen5,40960,intel-avx512,core_cycles_per_byte,0.53313573
avx512,zen5,40960,intel-avx512,instructions_per_byte,1.07258387
avx512,zen5,40960,intel-avx512,tsc_ticks_per_byte,0.31970796
avx512,zen5,49152,ours-avx512,core_cycles_per_byte,0.35649149
avx512,zen5,49152,ours-avx512,instructions_per_byte,1.08298857
avx512,zen5,49152,ours-avx512,tsc_ticks_per_byte,0.22539687
avx512,zen5,49152,openssl-avx512,core_cycles_per_byte,0.54496952
avx512,zen5,49152,openssl-avx512,instructions_per_byte,1.09558198
avx512,zen5,49152,openssl-avx512,tsc_ticks_per_byte,0.32794130
avx512,zen5,49152,intel-avx512,core_cycles_per_byte,0.53300263
avx512,zen5,49152,intel-avx512,instructions_per_byte,1.07220551
avx512,zen5,49152,intel-avx512,tsc_ticks_per_byte,0.31958014
avx512,zen5,57344,ours-avx512,core_cycles_per_byte,0.35636480
avx512,zen5,57344,ours-avx512,instructions_per_byte,1.08285167
avx512,zen5,57344,ours-avx512,tsc_ticks_per_byte,0.21483677
